rank,school,conf,astcoach,schoolpay,otherpay,totalpay,maxbonus,stafftotal,category,complete,proportion
227,Iowa,Big Ten,Bobby Kennedy,291600.0,0.0,291600.0,0.0,2772186.0,Power Five,yes,0.10518774714250775
228,Iowa,Big Ten,Reese Morgan,291600.0,0.0,291600.0,0.0,2772186.0,Power Five,yes,0.10518774714250775
229,Central Florida,AAC,Charlie Taaffe,288622.0,2500.0,291122.0,24052.0,1831614.0,Others,yes,0.15757796129533844
230,Iowa,Big Ten,Brian Ferentz,290034.0,0.0,290034.0,0.0,2772186.0,Power Five,yes,0.10462284998192763
231,UCLA,PAC-12,Angus McClure,290000.0,0.0,290000.0,100000.0,3762500.0,Power Five,yes,0.07707641196013289
232,Oklahoma State,Big 12,Tim Duffie,288750.0,,288750.0,70833.0,2837000.0,Power Five,yes,0.10178004934790272
233,Middle Tennessee State,CUSA,Tyrone Nix,285000.0,2600.0,287600.0,35625.0,1131886.0,Others,yes,0.2517921416114344
234,Ohio State,Big Ten,Tim Hinton,286004.0,500.0,286504.0,107252.0,3592025.0,Power Five,yes,0.07962194027046025
235,Army,Ind.,Jay Bateman,285850.0,,285850.0,30000.0,2326450.0,Others,yes,0.1228696082013368
236,Clemson,ACC,Mike Reed,285000.0,0.0,285000.0,95000.0,4448225.0,Power Five,yes,0.0640705000309112
237,Kansas State,Big 12,Mike Cox,280000.0,3325.0,283325.0,109600.0,2813325.0,Power Five,yes,0.09952636115628305
238,Missouri,SEC,Brian Jones,282500.0,,282500.0,99584.0,3169000.0,Power Five,yes,0.08914484064373619
239,Iowa,Big Ten,Chris White,281880.0,0.0,281880.0,0.0,2772186.0,Power Five,yes,0.10168148890442416
240,South Carolina,SEC,G.A. Mangus,275000.0,5400.0,280400.0,35555.0,3333800.0,Power Five,yes,0.08248845161677365
241,Mississippi,SEC,Jason Jones,280000.0,0.0,280000.0,0.0,2596000.0,Power Five,yes,0.10785824345146379
242,Oklahoma State,Big 12,Jemal Singleton,280000.0,,280000.0,71667.0,2837000.0,Power Five,yes,0.09869580542826929
243,Oklahoma State,Big 12,Kasey Dunn,280000.0,,280000.0,71667.0,2837000.0,Power Five,yes,0.09869580542826929
244,East Carolina,AAC,Lincoln Riley,275000.0,3800.0,278800.0,0.0,1419450.0,Others,yes,0.1937370108140477
245,Arkansas,SEC,Michael Smith,275000.0,2000.0,277000.0,91575.0,3218800.0,Power Five,yes,0.08543556604945943
246,Kentucky,SEC,Vince Marrow,275000.0,900.0,275900.0,45833.0,2715700.0,Power Five,yes,0.10126302610744928
247,Texas,Big 12,Bruce Chambers,275000.0,40.0,275040.0,180000.0,3841640.0,Power Five,yes,0.07158401099530409
248,Oregon State,PAC-12,Mike Cavanaugh,275004.0,,275004.0,16667.0,2347200.0,Power Five,yes,0.11716257668711656
249,Utah,PAC-12,Dennis Erickson,275000.0,,275000.0,47917.0,2420000.0,Power Five,yes,0.11363636363636363
250,Oklahoma State,Big 12,Bob Connelly,275000.0,,275000.0,70833.0,2837000.0,Power Five,yes,0.09693338033133592
251,North Carolina State,ACC,Eddie Faulkner,275000.0,,275000.0,95000.0,2692560.0,Power Five,yes,0.10213328579493122
252,Mississippi State,SEC,Tony Hughes,275000.0,0.0,275000.0,22917.0,2682500.0,Power Five,yes,0.10251630941286113
253,Mississippi State,SEC,Billy Gonzales,275000.0,0.0,275000.0,0.0,2682500.0,Power Five,yes,0.10251630941286113
254,Maryland,Big Ten,Greg Studrawa,275000.0,0.0,275000.0,70000.0,2588460.0,Power Five,yes,0.10624077636896069
255,Clemson,ACC,Jeff Scott,275000.0,0.0,275000.0,95000.0,4448225.0,Power Five,yes,0.06182241231052836
256,Washington State,PAC-12,Joe Salave'a,275000.0,0.0,275000.0,34375.0,2309124.0,Power Five,yes,0.11909278150502095
257,Mississippi State,SEC,Greg Knox,275000.0,0.0,275000.0,0.0,2682500.0,Power Five,yes,0.10251630941286113
258,Oklahoma State,Big 12,Van Malone,275000.0,,275000.0,70833.0,2837000.0,Power Five,yes,0.09693338033133592
259,Florida State,ACC,Bill Miller,275000.0,,275000.0,50833.0,3386000.0,Power Five,yes,0.08121677495569994
260,Oregon,PAC-12,Erik Chinander,275000.0,,275000.0,191667.0,3277584.0,Power Five,yes,0.08390326533202505
261,Missouri,SEC,Pat Washington,275000.0,,275000.0,97084.0,3169000.0,Power Five,yes,0.08677816345850425
262,Arizona,PAC-12,Jim Michalczik,270000.0,3400.0,273400.0,22500.0,2498650.0,Power Five,yes,0.1080583515098153
263,Boise State,Mt. West,Scott Huff,270005.0,,270005.0,20500.0,2052650.0,Others,yes,0.13153971695125813
264,Cincinnati,AAC,Darin Hinshaw,270000.0,,270000.0,40727.0,1837179.0,Others,yes,0.1469644492997144
265,Clemson,ACC,Tony Elliott,265000.0,4225.0,269225.0,95000.0,4448225.0,Power Five,yes,0.05957432459014551
266,Arizona State,PAC-12,Chris Ball,265000.0,4185.0,269185.0,94466.0,3111620.0,Power Five,yes,0.08516464092659129
267,Virginia Tech,ACC,Torrian Gray,260000.0,5000.0,265000.0,45000.0,3583250.0,Power Five,yes,0.0725598269727203
268,Kansas,Big 12,John Reagan,265000.0,0.0,265000.0,0.0,2105000.0,Power Five,yes,0.12589073634204276
269,Virginia Tech,ACC,Stacy Searels,265000.0,0.0,265000.0,45000.0,3583250.0,Power Five,yes,0.07395520826065723
270,Maryland,Big Ten,Keenan McCardell,265000.0,0.0,265000.0,70000.0,2588460.0,Power Five,yes,0.1023774754100894
271,Nebraska,Big Ten,Barney Cotton,263948.0,,263948.0,105939.0,2709538.0,Power Five,yes,0.0974143931548478
272,Georgia,SEC,Tony Ball,260000.0,3700.0,263700.0,156000.0,3327800.0,Power Five,yes,0.07812969529418835
273,Rutgers,Big Ten,Darrell Wilson,260000.0,3000.0,263000.0,0.0,2445200.0,Power Five,yes,0.10633077048912154
274,North Carolina State,ACC,Ryan Nielsen,262500.0,,262500.0,95000.0,2692560.0,Power Five,yes,0.09749086371334344
275,Mississippi State,SEC,Deshea Townsend,262500.0,0.0,262500.0,0.0,2682500.0,Power Five,yes,0.097856477166822
276,North Carolina State,ACC,Mike Uremovich,262500.0,,262500.0,95000.0,2692560.0,Power Five,yes,0.09749086371334344
277,Michigan State,Big Ten,Brad Salem,259990.0,2400.0,262390.0,0.0,3205702.0,Power Five,yes,0.0811023607309725
278,Michigan State,Big Ten,Mark Staten,259990.0,2250.0,262240.0,0.0,3205702.0,Power Five,yes,0.0811023607309725
279,Nebraska,Big Ten,Ron Brown,261930.0,,261930.0,104773.0,2709538.0,Power Five,yes,0.09666961673908983
280,Michigan State,Big Ten,Harlon Barnett,260450.0,0.0,260450.0,0.0,3205702.0,Power Five,yes,0.08124585504204695
281,Michigan State,Big Ten,Mike Tressel,260450.0,0.0,260450.0,0.0,3205702.0,Power Five,yes,0.08124585504204695
282,Memphis,AAC,James Shibest,260094.0,0.0,260094.0,21675.0,2043178.0,Others,yes,0.12729874734359903
283,UCLA,PAC-12,Mike Tuiasosopo,260000.0,0.0,260000.0,100000.0,3762500.0,Power Five,yes,0.0691029900332226
284,Texas,Big 12,Chris Vaughn,260000.0,0.0,260000.0,180000.0,3841640.0,Power Five,yes,0.06767942857737841
285,Texas A&M,SEC,Mark Hagen,258000.0,0.0,258000.0,50000.0,3484050.0,Power Five,yes,0.0740517501183967
286,Missouri,SEC,A.J. Ricker,256000.0,,256000.0,90750.0,3169000.0,Power Five,yes,0.0807825812559167
287,South Carolina,SEC,Grady Brown,250000.0,5450.0,255450.0,35555.0,3333800.0,Power Five,yes,0.07498950146979423
288,South Carolina,SEC,Everette Sands,250000.0,5400.0,255400.0,35555.0,3333800.0,Power Five,yes,0.07498950146979423
289,Colorado,PAC-12,Klayton Adams,255000.0,,255000.0,24519.0,2595500.0,Power Five,yes,0.0982469659025236
290,Colorado,PAC-12,Troy Walters,255000.0,,255000.0,24519.0,2595500.0,Power Five,yes,0.0982469659025236
291,Colorado,PAC-12,Toby Neinas,255000.0,,255000.0,24519.0,2595500.0,Power Five,yes,0.0982469659025236
292,Colorado,PAC-12,Jim Jeffcoat,255000.0,,255000.0,24519.0,2595500.0,Power Five,yes,0.0982469659025236
293,Rutgers,Big Ten,Jim Panagos,250000.0,4500.0,254500.0,0.0,2445200.0,Power Five,yes,0.10224112547030918
294,Georgia,SEC,Bryan McClendon,250000.0,3700.0,253700.0,150000.0,3327800.0,Power Five,yes,0.07512470701364264
295,Minnesota,Big Ten,Jay Sawvel,253000.0,,253000.0,73250.0,2757000.0,Power Five,yes,0.0917664127675009
296,Minnesota,Big Ten,Jim Zebrowski,253000.0,,253000.0,73250.0,2757000.0,Power Five,yes,0.0917664127675009
297,Michigan State,Big Ten,Ron Burton,249157.0,3000.0,252157.0,0.0,3205702.0,Power Five,yes,0.0777230697051691
298,Nebraska,Big Ten,John Garrison,251958.0,,251958.0,100784.0,2709538.0,Power Five,yes,0.09298928452009161
299,Georgia,SEC,Mike Ekeler,251600.0,,251600.0,150000.0,3327800.0,Power Five,yes,0.07560550513852995
300,Georgia,SEC,John Lilly,250000.0,1600.0,251600.0,150000.0,3327800.0,Power Five,yes,0.07512470701364264
301,Arizona State,PAC-12,Jackie Shipp,250000.0,1585.0,251585.0,91666.0,3111620.0,Power Five,yes,0.08034400087414273
302,Washington State,PAC-12,Eric Russell,251500.0,0.0,251500.0,31438.0,2309124.0,Power Five,yes,0.1089157619945919
303,Missouri,SEC,Alex Grinch,251000.0,,251000.0,89084.0,3169000.0,Power Five,yes,0.07920479646576208
304,West Virginia,Big 12,Ron Crook,251000.0,0.0,251000.0,67500.0,2884000.0,Power Five,yes,0.08703190013869626
305,West Virginia,Big 12,Shannon Dawson,251000.0,0.0,251000.0,67500.0,2884000.0,Power Five,yes,0.08703190013869626
306,Kentucky,SEC,Derrick Ansley,250000.0,900.0,250900.0,20833.0,2715700.0,Power Five,yes,0.09205729646131752
307,Texas A&M,SEC,Jeff Banks,250000.0,350.0,250350.0,85000.0,3484050.0,Power Five,yes,0.07175557182015184
308,Boise State,Mt. West,Kent Riddle,250016.0,,250016.0,17001.0,2052650.0,Others,yes,0.12180157357562175
309,Washington,PAC-12,Keith Bhonapha,250008.0,0.0,250008.0,70000.0,3250032.0,Power Five,yes,0.07692478104830967
310,North Carolina,ACC,Gunter Brewer,250000.0,,250000.0,20833.0,2051667.0,Power Five,yes,0.12185213292410513
311,North Carolina State,ACC,George Barlow,250000.0,,250000.0,95000.0,2692560.0,Power Five,yes,0.09284844163175565
312,Cincinnati,AAC,Hank Hughes,250000.0,,250000.0,41665.0,1837179.0,Others,yes,0.13607819379603184
313,North Carolina,ACC,Dan Disch,250000.0,,250000.0,20833.0,2051667.0,Power Five,yes,0.12185213292410513
314,North Carolina,ACC,Seth Littrell,250000.0,,250000.0,20833.0,2051667.0,Power Five,yes,0.12185213292410513
315,North Carolina,ACC,Vic Koenning,250000.0,,250000.0,20833.0,2051667.0,Power Five,yes,0.12185213292410513
316,North Carolina,ACC,Chris Kapilovic,250000.0,,250000.0,20833.0,2051667.0,Power Five,yes,0.12185213292410513
317,Kansas,Big 12,Reggie Mitchell,250000.0,0.0,250000.0,0.0,2105000.0,Power Five,yes,0.1187648456057007
318,Wisconsin,Big Ten,T.J. Woods,250000.0,0.0,250000.0,97500.0,2368600.0,Power Five,yes,0.10554758084944693
319,Kansas,Big 12,Buddy Wyatt,250000.0,0.0,250000.0,0.0,2105000.0,Power Five,yes,0.1187648456057007
320,North Carolina,ACC,Ron West,250000.0,,250000.0,20833.0,2051667.0,Power Five,yes,0.12185213292410513
321,Michigan State,Big Ten,Terrence Samuel,249157.0,825.0,249982.0,0.0,3205702.0,Power Five,yes,0.0777230697051691
322,Kansas State,Big 12,Mo Latimore,245000.0,4225.0,249225.0,98400.0,2813325.0,Power Five,yes,0.08708556601174766
323,Michigan,Big Ten,Mark Smith,239200.0,9450.0,248650.0,39867.0,3504323.0,Power Five,yes,0.06825854808475132
324,Michigan,Big Ten,Roy Manning,239200.0,9000.0,248200.0,39867.0,3504323.0,Power Five,yes,0.06825854808475132
325,Michigan,Big Ten,Darrell Funk,236900.0,9800.0,246700.0,39483.0,3504323.0,Power Five,yes,0.06760221589162871
326,Michigan,Big Ten,Dan Ferrigno,236900.0,9300.0,246200.0,39483.0,3504323.0,Power Five,yes,0.06760221589162871
327,Michigan,Big Ten,Fred Jackson,236900.0,9000.0,245900.0,39483.0,3504323.0,Power Five,yes,0.06760221589162871
328,Virginia Tech,ACC,Shane Beamer,238500.0,6000.0,244500.0,56000.0,3583250.0,Power Five,yes,0.06655968743459151
329,Memphis,AAC,Darrell Dickey,244488.0,0.0,244488.0,20374.0,2043178.0,Others,yes,0.11966064630688075
330,Michigan,Big Ten,Curt Mallory,236900.0,7000.0,243900.0,39483.0,3504323.0,Power Five,yes,0.06760221589162871
331,Arizona,PAC-12,Tony Dews,240000.0,3500.0,243500.0,20000.0,2498650.0,Power Five,yes,0.09605186800872471
332,Virginia Tech,ACC,Cornell Brown,238500.0,5000.0,243500.0,45000.0,3583250.0,Power Five,yes,0.06655968743459151
333,Washington State,PAC-12,David Yost,241500.0,1500.0,243000.0,30188.0,2309124.0,Power Five,yes,0.1045851153944093
334,Iowa,Big Ten,LeVar Woods,243000.0,0.0,243000.0,0.0,2772186.0,Power Five,yes,0.08765645595208979
335,Texas Tech,Big 12,Mike Smith,240000.0,2000.0,242000.0,60000.0,2155100.0,Power Five,yes,0.1113637418217252
336,Connecticut,AAC,Vincent Brown,242000.0,,242000.0,40332.0,1858000.0,Others,yes,0.1302475780409042
337,Connecticut,AAC,Don Patterson,242000.0,,242000.0,40333.0,1858000.0,Others,yes,0.1302475780409042
338,Nebraska,Big Ten,Ross Els,241861.0,,241861.0,96744.0,2709538.0,Power Five,yes,0.08926281897504298
339,North Carolina State,ACC,Des Kitchings,241560.0,,241560.0,95000.0,2692560.0,Power Five,yes,0.08971387824226758
340,Kentucky,SEC,Chad Scott,240000.0,900.0,240900.0,40000.0,2715700.0,Power Five,yes,0.08837500460286482
341,Colorado State,Mt. West,Dave Baldwin,240106.0,,240106.0,22509.0,1627493.0,Others,yes,0.14753120289918298
342,North Carolina,ACC,Keith Gilmore,240000.0,,240000.0,20000.0,2051667.0,Power Five,yes,0.11697804760714092
343,Kentucky,SEC,Craig Naivar,240000.0,0.0,240000.0,40000.0,2715700.0,Power Five,yes,0.08837500460286482
344,Mississippi State,SEC,Brian Johnson,240000.0,0.0,240000.0,0.0,2682500.0,Power Five,yes,0.08946877912395154
345,Florida,SEC,Coleman Hutzler,240000.0,,240000.0,93500.0,3225900.0,Power Five,yes,0.07439784246256859
346,Texas Tech,Big 12,Trey Haverty,235000.0,2000.0,237000.0,58750.0,2155100.0,Power Five,yes,0.10904366386710594
347,Arkansas,SEC,Joel Thomas,235000.0,2000.0,237000.0,78255.0,3218800.0,Power Five,yes,0.07300857462408351
348,Fresno State,Mt. West,Dave Schramm,236140.0,800.0,236940.0,0.0,1277508.0,Others,yes,0.18484424363683044
349,North Carolina State,ACC,Clayton White,236000.0,,236000.0,95000.0,2692560.0,Power Five,yes,0.08764892890037733
350,Army,Ind.,Jovan Dewitt,235350.0,,235350.0,30000.0,2326450.0,Others,yes,0.10116271572567646
351,Oregon State,PAC-12,Rodney Perry,231756.0,,231756.0,16667.0,2347200.0,Power Five,yes,0.09873721881390593
352,Mississippi,SEC,Tom Allen,230000.0,0.0,230000.0,0.0,2596000.0,Power Five,yes,0.08859784283513097
353,Minnesota,Big Ten,Rob Reeves,230000.0,,230000.0,67500.0,2757000.0,Power Five,yes,0.083424011606819
354,Minnesota,Big Ten,Jeff Phelps,230000.0,,230000.0,67500.0,2757000.0,Power Five,yes,0.083424011606819
355,Minnesota,Big Ten,Pat Poore,230000.0,,230000.0,67500.0,2757000.0,Power Five,yes,0.083424011606819
356,Minnesota,Big Ten,Brian Anderson,230000.0,,230000.0,67500.0,2757000.0,Power Five,yes,0.083424011606819
357,Arizona,PAC-12,Bill Kirelawich,225000.0,3400.0,228400.0,18750.0,2498650.0,Power Five,yes,0.09004862625817942
358,Nebraska,Big Ten,Rick Kaczenski,227646.0,,227646.0,91059.0,2709538.0,Power Five,yes,0.08401653713658934
359,Kentucky,SEC,John Schlarman,225000.0,2400.0,227400.0,37500.0,2715700.0,Power Five,yes,0.08285156681518577
360,Washington State,PAC-12,Dennis Simmons,226500.0,300.0,226800.0,28313.0,2309124.0,Power Five,yes,0.09808914549413544
361,Washington State,PAC-12,Jim Mastro,226500.0,0.0,226500.0,28313.0,2309124.0,Power Five,yes,0.09808914549413544
362,Washington State,PAC-12,Clay McGuire,226500.0,0.0,226500.0,28313.0,2309124.0,Power Five,yes,0.09808914549413544
363,West Virginia,Big 12,Brian Mitchell,226000.0,0.0,226000.0,67500.0,2884000.0,Power Five,yes,0.07836338418862691
364,New Mexico,Mt. West,Robert Debesse,225000.0,1000.0,226000.0,0.0,1363775.0,Others,yes,0.16498322670528495
365,Kentucky,SEC,Tommy Mainord,225000.0,900.0,225900.0,37500.0,2715700.0,Power Five,yes,0.08285156681518577
366,Virginia,ACC,Larry Lewis,220000.0,5700.0,225700.0,55833.0,2908670.0,Power Five,yes,0.07563594357558609
367,Virginia,ACC,Chip West,220000.0,5550.0,225550.0,55833.0,2908670.0,Power Five,yes,0.07563594357558609
368,Arkansas,SEC,Rory Segrest,225000.0,500.0,225500.0,74925.0,3218800.0,Power Five,yes,0.06990182676773952
369,Florida,SEC,Derek Lewis,225000.0,,225000.0,87500.0,3225900.0,Power Five,yes,0.06974797730865805
370,Purdue,Big Ten,Taver Johnson,225000.0,,225000.0,185625.0,2095000.0,Power Five,yes,0.10739856801909307
371,Mississippi,SEC,Derrick Nix,225000.0,0.0,225000.0,0.0,2596000.0,Power Five,yes,0.08667180277349769
372,Utah,PAC-12,Aaron Roderick,225000.0,,225000.0,18750.0,2420000.0,Power Five,yes,0.09297520661157024
373,Virginia,ACC,Mike Archer,225000.0,0.0,225000.0,113750.0,2908670.0,Power Five,yes,0.07735494229321305
374,Purdue,Big Ten,Jim Bridge,225000.0,,225000.0,185625.0,2095000.0,Power Five,yes,0.10739856801909307
375,Tennessee,SEC,Mark Elder,225000.0,0.0,225000.0,52800.0,3265000.0,Power Five,yes,0.06891271056661562
376,East Carolina,AAC,Rick Smith,219800.0,3800.0,223600.0,0.0,1419450.0,Others,yes,0.15484870900700975
377,Iowa State,Big 12,Todd Sturdy,220000.0,3400.0,223400.0,18260.0,2110900.0,Power Five,yes,0.10422094841063054
378,Nebraska,Big Ten,Charlton Warren,222646.0,,222646.0,89059.0,2709538.0,Power Five,yes,0.08217120409457258
379,Maryland,Big Ten,Keith Dudzinski,215000.0,7500.0,222500.0,70000.0,2588460.0,Power Five,yes,0.08306097061573291
380,Georgia Tech,ACC,Mike Sewak,221450.0,1000.0,222450.0,18454.0,2233600.0,Power Five,yes,0.0991448782234957
381,Maryland,Big Ten,Lyndon Johnson,215000.0,7200.0,222200.0,70000.0,2588460.0,Power Five,yes,0.08306097061573291
382,Maryland,Big Ten,Andre Powell,215000.0,7000.0,222000.0,70000.0,2588460.0,Power Five,yes,0.08306097061573291
383,Georgia,SEC,Kevin Sherrer,221600.0,,221600.0,132000.0,3327800.0,Power Five,yes,0.06659054029689285
384,Boise State,Mt. West,Steve Caldwell,220002.0,,220002.0,15500.0,2052650.0,Others,yes,0.1071794996711568
385,Mississippi,SEC,Chris Kiffin,220000.0,0.0,220000.0,0.0,2596000.0,Power Five,yes,0.0847457627118644
386,Purdue,Big Ten,Kevin Sherman,220000.0,,220000.0,181500.0,2095000.0,Power Five,yes,0.10501193317422435
387,Mississippi,SEC,Maurice Harris,220000.0,0.0,220000.0,0.0,2596000.0,Power Five,yes,0.0847457627118644
388,Wisconsin,Big Ten,Bill Busch,220000.0,0.0,220000.0,85800.0,2368600.0,Power Five,yes,0.0928818711475133
389,Houston,AAC,Jamie Christian,220000.0,0.0,220000.0,59400.0,1820000.0,Others,yes,0.12087912087912088
390,Wisconsin,Big Ten,Jeff Genyk,220000.0,0.0,220000.0,85800.0,2368600.0,Power Five,yes,0.0928818711475133
391,Georgia Tech,ACC,Andy McCollum,218950.0,0.0,218950.0,18245.0,2233600.0,Power Five,yes,0.09802560888252149
392,Memphis,AAC,Galen Scott,218479.0,0.0,218479.0,18207.0,2043178.0,Others,yes,0.1069309673459679
393,Georgia Tech,ACC,Al Preston,215450.0,2150.0,217600.0,17625.0,2233600.0,Power Five,yes,0.0964586318051576
394,Texas Tech,Big 12,Mike Jinks,215000.0,2000.0,217000.0,53750.0,2155100.0,Power Five,yes,0.09976335204862884
395,Utah State,Mt. West,Todd Orlando,214893.0,2000.0,216893.0,17908.0,1092647.0,Others,yes,0.19667193521787
396,Washington State,PAC-12,Ken Wilson,216500.0,0.0,216500.0,27063.0,2309124.0,Power Five,yes,0.09375849889395285
397,North Carolina State,ACC,Frisman Jackson,215000.0,,215000.0,95000.0,2692560.0,Power Five,yes,0.07984965980330987
398,Iowa State,Big 12,Shane Burnham,210125.0,4000.0,214125.0,17440.0,2110900.0,Power Five,yes,0.09954284902174428
399,Georgia Tech,ACC,Mike Pelton,213950.0,0.0,213950.0,17829.0,2233600.0,Power Five,yes,0.09578707020057306
400,South Florida,AAC,Ron Cooper,210000.0,3700.0,213700.0,0.0,1860400.0,Others,yes,0.11287895076327671
401,Arizona,PAC-12,David Lockwood,210000.0,2900.0,212900.0,17500.0,2498650.0,Power Five,yes,0.08404538450763412
402,Texas Tech,Big 12,Eric Morris,210000.0,2500.0,212500.0,52500.0,2155100.0,Power Five,yes,0.09744327409400956
403,Wyoming,Mt. West,Steve Stanard,200004.0,12000.0,212004.0,0.0,1320726.0,Others,yes,0.15143489262723683
404,Wyoming,Mt. West,Brent Vigen,200004.0,12000.0,212004.0,0.0,1320726.0,Others,yes,0.15143489262723683
405,Texas Tech,Big 12,Lee Hays,210000.0,2000.0,212000.0,52500.0,2155100.0,Power Five,yes,0.09744327409400956
406,Texas Tech,Big 12,Kevin Curtis,210000.0,2000.0,212000.0,52500.0,2155100.0,Power Five,yes,0.09744327409400956
407,Boise State,Mt. West,Andrew Avalos,210018.0,40.0,210058.0,17501.0,2052650.0,Others,yes,0.1023155433220471
408,Utah,PAC-12,Morgan Scalley,210000.0,,210000.0,17500.0,2420000.0,Power Five,yes,0.08677685950413223
409,Air Force,Mt. West,Steve Russ,207000.0,1500.0,208500.0,62100.0,1467500.0,Others,yes,0.14105621805792162
410,Memphis,AAC,Holmon Wiggins,208075.0,0.0,208075.0,17340.0,2043178.0,Others,yes,0.1018388999881557
411,Memphis,AAC,Vance Vice,208075.0,0.0,208075.0,17340.0,2043178.0,Others,yes,0.1018388999881557
412,San Diego State,Mt. West,Bob Toledo,205008.0,3000.0,208008.0,60453.0,1428414.0,Others,yes,0.1435214160600498
413,Air Force,Mt. West,Clay Hendrix,205000.0,1500.0,206500.0,61500.0,1467500.0,Others,yes,0.13969335604770017
414,Nebraska,Big Ten,Rich Fisher,206166.0,,206166.0,82467.0,2709538.0,Power Five,yes,0.07608898638808535
415,Arkansas State,Sun Belt,Walter Bell,205000.0,,205000.0,0.0,1011800.0,Others,yes,0.20260921130658233
416,Memphis,AAC,Ricky Hunley,205000.0,0.0,205000.0,17083.0,2043178.0,Others,yes,0.10033389161394651
417,Iowa State,Big 12,Stan Eggen,205000.0,,205000.0,17015.0,2110900.0,Power Five,yes,0.09711497465536027
418,Wisconsin,Big Ten,Chad Kauha'aha'a,205000.0,0.0,205000.0,79950.0,2368600.0,Power Five,yes,0.08654901629654649
419,South Florida,AAC,Raymond Woodie,200000.0,4000.0,204000.0,0.0,1860400.0,Others,yes,0.1075037626316921
420,Arizona State,PAC-12,DelVaughn Alexander,200000.0,3285.0,203285.0,82333.0,3111620.0,Power Five,yes,0.06427520069931418
421,San Diego State,Mt. West,Jeff Horton,200004.0,3000.0,203004.0,59001.0,1428414.0,Others,yes,0.14001823000894698
422,Florida State,ACC,Sal Sunseri,200000.0,3000.0,203000.0,38333.0,3386000.0,Power Five,yes,0.05906674542232723
423,Marshall,CUSA,Chuck Heater,200000.0,2656.0,202656.0,33333.0,1056938.0,Others,yes,0.18922585809196
424,Marshall,CUSA,Bill Legg,200000.0,1456.0,201456.0,33333.0,1056938.0,Others,yes,0.18922585809196
425,Arizona State,PAC-12,Bo Graham,200000.0,1330.0,201330.0,478200.0,3111620.0,Power Five,yes,0.06427520069931418
426,Army,Ind.,Mitch Ware,201000.0,,201000.0,30000.0,2326450.0,Others,yes,0.08639773044767779
427,West Virginia,Big 12,JaJuan Seider,201000.0,0.0,201000.0,67500.0,2884000.0,Power Five,yes,0.06969486823855756
428,Illinois,Big Ten,Tim Salem,200000.0,1000.0,201000.0,40000.0,2187825.0,Power Five,yes,0.09141498977294801
429,West Virginia,Big 12,Damon Cogdell,201000.0,0.0,201000.0,67500.0,2884000.0,Power Five,yes,0.06969486823855756
430,Kentucky,SEC,Jimmy Brumbaugh,200000.0,900.0,200900.0,33333.0,2715700.0,Power Five,yes,0.07364583716905401
431,Illinois,Big Ten,Alex Golesh,200000.0,725.0,200725.0,40000.0,2187825.0,Power Five,yes,0.09141498977294801
432,Illinois,Big Ten,Mike Ward,200000.0,500.0,200500.0,40000.0,2187825.0,Power Five,yes,0.09141498977294801
433,Arizona State,PAC-12,Chip Long,200000.0,85.0,200085.0,57200.0,3111620.0,Power Five,yes,0.06427520069931418
434,Rutgers,Big Ten,Mitch Browning,200000.0,0.0,200000.0,0.0,2445200.0,Power Five,yes,0.08179290037624734
435,Louisiana Tech,CUSA,Tony Petersen,200000.0,0.0,200000.0,0.0,999700.0,Others,yes,0.20006001800540163
436,Mississippi,SEC,Grant Heard,200000.0,0.0,200000.0,0.0,2596000.0,Power Five,yes,0.07704160246533127
437,Louisville,ACC,Terrell Buckley,200000.0,,200000.0,0.0,3225000.0,Power Five,yes,0.06201550387596899
438,Houston,AAC,Travis Bush,200000.0,0.0,200000.0,54000.0,1820000.0,Others,yes,0.10989010989010989
439,Florida International,CUSA,Josh Conklin,200000.0,0.0,200000.0,12500.0,1065400.0,Others,yes,0.18772292096865026
440,Arkansas State,Sun Belt,Glen Elarbee,200000.0,,200000.0,0.0,1011800.0,Others,yes,0.19766752322593398
441,Louisville,ACC,Lamar Thomas,200000.0,,200000.0,0.0,3225000.0,Power Five,yes,0.06201550387596899
442,Rutgers,Big Ten,Ben McDaniels,200000.0,0.0,200000.0,0.0,2445200.0,Power Five,yes,0.08179290037624734
443,Arkansas,SEC,Barry Lunney Jr.,200000.0,0.0,200000.0,66600.0,3218800.0,Power Five,yes,0.06213495712687958
444,Houston,AAC,Vernon Hargreaves,200000.0,0.0,200000.0,54000.0,1820000.0,Others,yes,0.10989010989010989
445,Southern Mississippi,CUSA,David Duggan,200000.0,0.0,200000.0,16667.0,1025000.0,Others,yes,0.1951219512195122
446,Illinois,Big Ten,Tom Brattan,200000.0,0.0,200000.0,40000.0,2187825.0,Power Five,yes,0.09141498977294801
447,Iowa State,Big 12,Brandon Blaney,200000.0,,200000.0,16600.0,2110900.0,Power Five,yes,0.09474631673693686
448,Purdue,Big Ten,Rubin Carter,200000.0,,200000.0,165000.0,2095000.0,Power Five,yes,0.0954653937947494
449,Wisconsin,Big Ten,Chris Beatty,200000.0,0.0,200000.0,78000.0,2368600.0,Power Five,yes,0.08443806467955754
450,Texas,Big 12,Tommie Robinson,200000.0,0.0,200000.0,180000.0,3841640.0,Power Five,yes,0.0520610989056757
451,Houston,AAC,Zac Spavital,200000.0,0.0,200000.0,54000.0,1820000.0,Others,yes,0.10989010989010989
452,Florida,SEC,Mike Summers,200000.0,,200000.0,77500.0,3225900.0,Power Five,yes,0.06199820205214049
